t,memavail_mib,swap_used_mib,pswpin,pswpout,pgmajfault,nvme_read_mib,cpu_pct,cpu_max_core_pct,gpu_util,gpu_w,gpu_c,sm_mhz,throttle
12:58:18,37828,4054,1146536,2669274,14942999,144.2,6.5,100.0,1,11.15,45,2411,0x0000000000000000
12:58:19,37698,4054,1146536,2669274,14942999,141.8,6.1,100.0,1,11.17,45,2411,0x0000000000000000
12:58:20,37890,4054,1146536,2669274,14943003,137.5,6.1,100.0,1,11.16,45,2411,0x0000000000000000
12:58:21,37753,4054,1146536,2669274,14943003,145.0,6.2,100.0,1,11.14,45,2411,0x0000000000000000
12:58:22,37922,4054,1146536,2669274,14943007,138.5,6.1,99.0,1,11.14,45,2411,0x0000000000000000
12:58:23,37791,4054,1146536,2669274,14943007,143.8,6.5,100.0,1,11.14,45,2411,0x0000000000000000
12:58:24,37660,4054,1146536,2669274,14943007,141.0,6.2,100.0,1,11.16,45,2411,0x0000000000000000
12:58:25,37862,4054,1146536,2669274,14943011,139.2,6.2,100.0,1,11.14,45,2411,0x0000000000000000
12:58:26,37723,4054,1146536,2669274,14943011,140.0,6.0,100.0,1,11.14,45,2411,0x0000000000000000
12:58:27,37926,4054,1146536,2669274,14943015,136.4,6.1,100.0,1,11.11,45,2411,0x0000000000000000
12:58:28,37796,4054,1146536,2669274,14943015,143.2,6.6,100.0,1,11.13,45,2411,0x0000000000000000
12:58:29,38004,4054,1146536,2669274,14943019,140.7,6.2,100.0,1,11.12,45,2411,0x0000000000000000
12:58:30,37864,4054,1146536,2669274,14943019,142.0,6.2,100.0,1,11.13,45,2411,0x0000000000000000
12:58:31,37734,4054,1146536,2669274,14943019,141.2,6.1,99.0,1,11.13,45,2411,0x0000000000000000
12:58:32,37949,4054,1146536,2669274,14943023,139.7,6.2,100.0,1,11.11,45,2411,0x0000000000000000
12:58:33,37787,4054,1146536,2669274,14943023,149.8,6.4,100.0,1,11.14,45,2411,0x0000000000000000
12:58:34,37976,4054,1146536,2669274,14943027,140.9,6.2,100.0,1,11.12,45,2411,0x0000000000000000
12:58:35,37843,4054,1146536,2669274,14943027,144.8,6.1,100.0,1,11.11,45,2411,0x0000000000000000
12:58:36,38039,4054,1146536,2669274,14943031,139.1,6.1,100.0,1,11.13,45,2411,0x0000000000000000
12:58:37,37891,4054,1146536,2669274,14943031,143.6,6.2,100.0,1,11.12,45,2411,0x0000000000000000
12:58:38,37718,4054,1146536,2669274,14943031,144.8,6.4,100.0,1,11.14,45,2411,0x0000000000000000
12:58:39,37917,4054,1146536,2669274,14943035,138.4,6.0,100.0,1,11.12,45,2411,0x0000000000000000
12:58:40,37792,4054,1146536,2669274,14943035,143.5,6.1,100.0,1,11.12,45,2411,0x0000000000000000
12:58:41,37966,4054,1146536,2669274,14943039,139.7,6.0,99.0,1,11.13,44,2411,0x0000000000000000
12:58:42,37813,4054,1146536,2669274,14943039,145.2,6.3,100.0,1,11.10,44,2411,0x0000000000000000
12:58:43,37659,4054,1146536,2669274,14943039,146.1,6.6,100.0,1,11.10,44,2411,0x0000000000000000
12:58:44,37824,4054,1146536,2669274,14943043,138.6,6.3,100.0,1,11.10,44,2411,0x0000000000000000
12:58:45,37710,4054,1146536,2669274,14943043,140.8,6.2,100.0,1,11.11,44,2411,0x0000000000000000
12:58:46,37901,4054,1146536,2669274,14943047,137.2,6.2,100.0,1,11.11,44,2411,0x0000000000000000
12:58:47,37774,4054,1146536,2669274,14943047,143.0,6.2,100.0,1,11.13,44,2411,0x0000000000000000
12:58:48,37978,4054,1146536,2669274,14943051,139.7,6.5,100.0,1,11.12,44,2411,0x0000000000000000
12:58:49,37806,4054,1146536,2669274,14943051,147.8,6.3,100.0,1,11.11,44,2411,0x0000000000000000
12:58:50,37639,4054,1146536,2669274,14943051,144.2,6.2,99.0,1,11.11,44,2411,0x0000000000000000
12:58:51,37826,4054,1146536,2669274,14943055,139.7,6.2,100.0,1,11.09,44,2411,0x0000000000000000
12:58:52,37678,4054,1146536,2669274,14943055,145.5,6.2,100.0,1,11.09,44,2411,0x0000000000000000
12:58:53,37881,4054,1146536,2669274,14943059,141.7,6.3,100.0,1,11.09,44,2411,0x0000000000000000
12:58:54,37725,4054,1146536,2669274,14943059,148.8,6.4,100.0,1,11.11,44,2411,0x0000000000000000
12:58:55,37922,4054,1146541,2669274,14943064,139.7,6.1,100.0,1,11.08,44,2411,0x0000000000000000
12:58:56,37791,4054,1146541,2669274,14943064,145.8,6.2,100.0,1,11.08,44,2411,0x0000000000000000
12:58:57,37663,4054,1146541,2669274,14943064,143.5,6.1,100.0,1,11.10,44,2411,0x0000000000000000
12:58:58,37833,4054,1146541,2669274,14943069,144.2,6.4,99.0,1,11.11,44,2411,0x0000000000000000
12:58:59,37704,4054,1146541,2669274,14943069,146.0,6.2,100.0,1,11.12,44,2411,0x0000000000000000
12:59:00,37890,4054,1146541,2669274,14943073,141.7,6.3,100.0,1,11.10,44,2411,0x0000000000000000
12:59:01,37766,4054,1146543,2669274,14943080,144.5,6.2,100.0,1,11.08,44,2411,0x0000000000000000
12:59:02,37944,4054,1146543,2669274,14943084,141.3,6.0,100.0,1,11.06,44,2411,0x0000000000000000
12:59:03,37807,4054,1146543,2669274,14943084,142.4,6.5,100.0,1,11.07,44,2411,0x0000000000000000
12:59:04,37681,4054,1146543,2669274,14943084,144.2,6.6,100.0,1,11.09,44,2411,0x0000000000000000
12:59:05,37887,4054,1146543,2669274,14943088,138.0,6.1,100.0,1,11.08,44,2411,0x0000000000000000
12:59:06,37733,4054,1146543,2669274,14943088,144.3,6.3,100.0,1,11.08,44,2411,0x0000000000000000
12:59:07,37917,4054,1146543,2669274,14943092,137.2,6.2,99.0,1,11.08,44,2411,0x0000000000000000
12:59:08,37781,4053,1146544,2669274,14943096,145.6,6.6,100.0,1,11.06,44,2411,0x0000000000000000
12:59:09,37634,4053,1146544,2669274,14943096,144.2,6.1,100.0,1,11.10,44,2411,0x0000000000000000
12:59:10,37847,4053,1146544,2669274,14943100,137.9,6.3,100.0,1,11.08,44,2411,0x0000000000000000
12:59:11,37701,4053,1146544,2669274,14943100,145.8,6.2,100.0,1,11.08,44,2411,0x0000000000000000
12:59:12,37896,4053,1146544,2669274,14943104,142.1,6.6,100.0,1,11.07,44,2411,0x0000000000000000
12:59:13,37743,4053,1146545,2669274,14943105,150.9,6.9,100.0,2,11.11,44,2411,0x0000000000000000
12:59:14,37923,4053,1146545,2669274,14943109,140.7,6.3,100.0,1,11.10,44,2411,0x0000000000000000
12:59:15,37798,4053,1146545,2669274,14943109,147.5,6.3,100.0,1,11.08,44,2411,0x0000000000000000
12:59:16,37624,4053,1146545,2669274,14943109,142.5,6.1,100.0,1,11.10,44,2411,0x0000000000000000
12:59:17,37845,4053,1146545,2669274,14943113,140.5,6.1,99.0,1,11.07,44,2411,0x0000000000000000
12:59:18,37680,4053,1146545,2669274,14943113,147.5,6.5,100.0,1,11.08,44,2411,0x0000000000000000
12:59:19,37862,4053,1146545,2669274,14943117,138.7,6.1,100.0,1,11.05,44,2411,0x0000000000000000
12:59:20,37749,4053,1146545,2669274,14943117,142.8,6.3,100.0,1,11.08,44,2411,0x0000000000000000
12:59:21,37954,4053,1146545,2669274,14943121,136.7,6.1,100.0,1,11.06,44,2411,0x0000000000000000
12:59:22,37811,4053,1146545,2669274,14943121,141.5,6.2,100.0,1,11.03,44,2411,0x0000000000000000
12:59:23,37655,4053,1146546,2669274,14943122,144.5,6.4,100.0,1,11.06,44,2411,0x0000000000000000
12:59:24,37855,4053,1146546,2669274,14943126,139.7,6.2,100.0,1,11.04,44,2411,0x0000000000000000
12:59:25,37729,4053,1146546,2669274,14943126,142.0,6.5,100.0,1,11.04,44,2411,0x0000000000000000
12:59:26,37925,4053,1146546,2669274,14943130,139.7,6.3,99.0,1,11.03,44,2411,0x0000000000000000
12:59:27,37766,4053,1146546,2669274,14943130,142.2,6.1,100.0,1,11.02,44,2411,0x0000000000000000
12:59:28,37627,4053,1146546,2669274,14943130,148.6,6.6,100.0,2,11.04,44,2411,0x0000000000000000
12:59:29,37836,4053,1146546,2669274,14943134,140.4,6.1,100.0,1,11.02,44,2411,0x0000000000000000
12:59:30,37683,4053,1146546,2669274,14943134,144.5,6.1,100.0,1,11.04,44,2411,0x0000000000000000
12:59:31,37878,4053,1146546,2669274,14943138,138.7,6.0,100.0,1,11.02,44,2411,0x0000000000000000
12:59:32,37740,4053,1146546,2669274,14943138,143.8,6.1,100.0,1,11.03,44,2411,0x0000000000000000
12:59:33,37947,4052,1146546,2669274,14943142,140.4,6.6,100.0,1,11.02,44,2411,0x0000000000000000
12:59:34,37814,4052,1146546,2669274,14943142,143.5,6.4,100.0,1,11.03,44,2411,0x0000000000000000
